category,id,prompt_en,type,prompt_length,class
Knowledge_Reasoning,038,"Outline a diagram showcasing a blockchain workflow. Tips: transaction, ledger, node.",NP,short,computer science
Knowledge_Reasoning,039,"May I ask you to illustrate a system diagram that outlines the architecture of microservices? Tips: Scalability, Inter-Service Communication, Decoupling",NP,short,computer science
Knowledge_Reasoning,040,"Let's create a diagram showcasing the architecture of cloud computing. Tips: Cloud architecture, service models, deployment models.",NP,short,computer science
Knowledge_Reasoning,041,"Kindly illustrate a flowchart that outlines how a router forwards packets from source to destination. Tips: Routing, Packet Forwarding, Network Traffic.",NP,short,computer science
Knowledge_Reasoning,042,"Let's delve into the world of object-oriented programming by sketching a diagram to highlight its main features. Tips: encapsulation, inheritance, polymorphism.",NP,short,computer science
Knowledge_Reasoning,043,"Could you draw a diagram outlining the TCP/IP protocol stack? Tips: Network Layers, Internet Protocol.",NP,short,computer science
Knowledge_Reasoning,044,"Explore the concept of Depth-First and Breadth-First Graph Traversals and create a graphical representation to illustrate these methods. Tips: Traversal, Graph, Algorithm",NP,short,computer science
Knowledge_Reasoning,045,"Can you draft a diagram to depict the processes of symmetric and asymmetric encryption and decryption? Tips: Encryption keys, Public vs Private.",NP,short,computer science
Knowledge_Reasoning,046,"Let's illustrate a diagram of the caching mechanism. How might we effectively present the structure and function of this system? Tips: Data storage, retrieval efficiency, cache layers.",NP,short,computer science
Knowledge_Reasoning,047,"Draw an architectural diagram emphasizing the role of an API gateway. Tips: API gateway, architecture, diagram",NP,short,computer science
Knowledge_Reasoning,048,"Please explore how to illustrate UML class diagrams for well-known design patterns. Tips: Design Patterns, Class Diagrams, UML",NP,short,computer science
Knowledge_Reasoning,049,"May I ask you to create a structural diagram that illustrates the CDN content delivery network? Tips: Nodes, Distribution, Architecture.",NP,short,computer science
Knowledge_Reasoning,050,"How about draw a flowchart that maps out the consistency protocols in distributed systems, like Paxos? Tips: Consensus, Fault tolerance, Protocol stages.",NP,short,computer science
Knowledge_Reasoning,051,"Would you mind illustrating the structure diagram of a convolutional neural network in the context of deep learning? Tips: Convolutional Layer, Pooling Layer, Fully Connected Layer.",NP,short,computer science
Knowledge_Reasoning,052,"Could you illustrate a diagram that demonstrates how Docker containerization operates? Tips: Container, Virtualization, Docker Engine.",NP,short,computer science
Knowledge_Reasoning,053,"Explore the creation of a network security diagram that illustrates how a firewall operates. Tips: firewall, network security, data flow.",NP,short,computer science
Knowledge_Reasoning,054,"It's better for you to construct a diagram that highlights the distinctions between memory heap and stack. Tips: Memory allocation, Stack access, Heap storage.",NP,short,computer science
Knowledge_Reasoning,055,"Can you illustrate a schematic diagram of the Transformer's architecture? Tips: Attention, Encoder-Decoder, Layers.",NP,short,computer science
Knowledge_Reasoning,056,"Could you draw the network architecture diagram of the GPT series model? Tips: Transformer, Attention Mechanism.",NP,short,computer science
Knowledge_Reasoning,057,"Let's visualize the attention mechanism in deep learning by constructing a schematic diagram. Tips: Focus, Context, Weights.",NP,short,computer science
Knowledge_Reasoning,058,"How about exploring the process of creating a diagram that illustrates both the pre-training and fine-tuning stages of the BERT model? Tips: Pre-training, Fine-tuning, BERT.",NP,short,computer science
Knowledge_Reasoning,059,"Construct a diagram that illustrates an AI inference accelerator's hardware architecture. Tips: AI accelerator, hardware diagram, inference processing.",NP,short,computer science
Knowledge_Reasoning,060,"Illustrate a diagram showcasing the operational concept of a Generative Adversarial Network (GAN). Tips: Generator, Discriminator, Adversarial",NP,short,computer science
Knowledge_Reasoning,061,"Visualize the flow of interaction between a reinforcement learning agent and its environment by creating a detailed flowchart. Tips: interaction, agent, environment.",NP,short,computer science
Knowledge_Reasoning,062,"Please give a diagram that explains the fine-tuning methods for large models like LoRA. Tips: fine-tuning, large models, LoRA.",NP,short,computer science
Knowledge_Reasoning,063,"Craft a concept map that illustrates Zero-shot Learning? Tips: Transfer learning, Unseen classes, Knowledge transfer.",NP,short,computer science
Knowledge_Reasoning,064,"Would you like to map out a flowchart detailing the deep learning process for speech recognition systems? Tips: Deep Learning, Speech Recognition, Flowchart.",NP,short,computer science
Knowledge_Reasoning,065,"Show a flowchart outlining techniques for AI model compression and quantization. Tips: Optimization, Precision Reduction, Efficiency",NP,short,computer science
Knowledge_Reasoning,066,"Could you sketch a block diagram illustrating how a multimodal model processes both textual and visual inputs? Tips: Multimodal integration, Text and image processing.",NP,short,computer science
Knowledge_Reasoning,067,"Sketch a framework diagram showcasing a deep learning model specifically designed for recommendation systems. Tips: deep learning, framework, recommendation systems.",NP,short,computer science
Knowledge_Reasoning,068,"Create a visual representation of the denoising process used in a diffusion model. Tips: noise reduction, diffusion model, denoising algorithm.",NP,short,computer science
Knowledge_Reasoning,069,"Draw a diagram that represents the residual architecture in a neural network. Tips: Residual blocks, skip connections, deep learning.",NP,short,computer science
Knowledge_Reasoning,070,"The task is to sketch a diagram illustrating how knowledge distillation is applied in compressing models. Let's delve into this approach and visualize its key components. Tips: Model compression, knowledge distillation, teacher-student framework.",NP,middle,computer science
Knowledge_Reasoning,071,"Could you design a schematic representation of the federated learning structure? Tips: Model Aggregation, Decentralized Data, Client-Server Architecture.",NP,short,computer science
Knowledge_Reasoning,072,"Construct a schematic diagram that showcases the essential aspects of Prompt Engineering. Tips: schematic, Prompt Engineering, core elements.",NP,short,computer science
Knowledge_Reasoning,073,"Can you illustrate the interaction process between a GAN generator and discriminator? Tips: Generator, Discriminator, Interaction.",NP,short,computer science
Knowledge_Reasoning,074,"Describe a multi-grid image containing several sub-images of different themes, each showing the process of making scrambled eggs with tomatoes. Tips: Multi-grid, sub-images, diverse themes.",NP,short,common sense
Knowledge_Reasoning,075,"Draw an image displaying different fruits, including apples, bananas, oranges, grapes, watermelons, etc., with each fruit labeled with its name and color. Tips: Fruits, Color, Arrangement.",NP,short,common sense
Knowledge_Reasoning,076,"Create a four-frame comic to illustrate the various types of fire extinguishers. Tips: Fire Safety, Extinguisher Types, Comic Style.",NP,short,common sense
Knowledge_Reasoning,077,"Design a diagram of a healthy eating pyramid. Tips: balanced diet, food groups.",NP,short,common sense
Knowledge_Reasoning,078,"Illustrate the steps for proper handwashing. Tips: soap, rinse, technique.",NP,short,common sense
Knowledge_Reasoning,079,"How about we design a diagram to outline a comprehensive guide for home electricity safety? Tips: Circuit breakers, Ground fault.",NP,short,common sense
Knowledge_Reasoning,080,"Draw a picture showing different modes of transportation, including cars, bicycles, airplanes, trains, etc., with their names and colors labeled next to each vehicle. Tips: Cars, Trains, Airplanes.",NP,short,common sense
Knowledge_Reasoning,081,"Could you sketch the steps involved in making the vibrant dish known as Yu Xiang Rou Si? Tips: Sichuan cuisine, stir-fry, spicy.",NP,short,common sense
Knowledge_Reasoning,082,"Can you sketch a flow chart detailing the care routine for household plants? Tips: Watering, Light, Pruning.",NP,short,common sense
Knowledge_Reasoning,083,"How about drawing the journey of making coffee from start to finish? Tips: Brewing, Beans, Process.",NP,short,common sense
Knowledge_Reasoning,084,"Please design an ideal layout for a home office. Tips: Ergonomics, Lighting, Organization.",NP,short,common sense
Knowledge_Reasoning,085,"Let's explore the process of creating a diagram that outlines the steps involved in making handmade soap. Tips: Soap-making, ingredients, process.",NP,short,common sense
